Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-06-02T11:10:14,2021-06-02T11:24:51,67,Perämiehenkatu,150,Töölönlahden puisto,2184.0,872
2021-06-02T11:10:13,2021-06-02T11:39:46,99,Muusantori,101,Munkkivuoren ostoskeskus,1890.0,1769
2021-06-02T11:10:06,2021-06-02T11:25:48,83,Meilahden sairaala,80,Jäähalli,1500.0,937
2021-06-02T11:10:01,2021-06-02T11:34:59,719,Säteri,537,Innopoli,4350.0,1497
2021-06-02T11:09:58,2021-06-02T11:15:44,17,Varsapuistikko,10,Kasarmitori,994.0,342
2021-06-02T11:09:54,2021-06-02T13:39:29,118,Fleminginkatu,117,Brahen puistikko,4823.0,8970
2021-06-02T11:09:54,2021-06-02T11:16:14,63,Jätkäsaarenlaituri,68,Albertinkatu,1041.0,376
2021-06-02T11:09:53,2021-06-02T11:15:14,161,Eteläesplanadi,9,Erottajan aukio,173.0,315
2021-06-02T11:09:51,2021-06-02T11:31:33,44,Sörnäinen (M),63,Jätkäsaarenlaituri,4363.0,1296
2021-06-02T11:09:51,2021-06-02T11:30:22,754,Lintumetsä,754,Lintumetsä,4.0,1230
2021-06-02T11:09:50,2021-06-02T11:18:45,69,Kalevankatu,3,Kapteeninpuistikko,1237.0,535
2021-06-02T11:09:46,2021-06-02T11:51:49,28,Lastenlehto,30,Itämerentori,6309.0,2519
2021-06-02T11:09:41,2021-06-02T11:28:30,95,Munkkiniemen aukio,541,"Aalto-yliopisto (M), Korkeakouluaukio",4351.0,1125
2021-06-02T11:09:33,2021-06-02T11:16:12,63,Jätkäsaarenlaituri,22,Rautatientori / länsi,1975.0,398
2021-06-02T11:09:26,2021-06-02T11:09:52,67,Perämiehenkatu,67,Perämiehenkatu,2.0,21
2021-06-02T11:09:10,2021-06-02T11:16:59,727,Ratsutori,767,Ruutikatu,1214.0,465
2021-06-02T11:09:06,2021-06-02T11:14:12,55,Puistokaari,54,Gyldenintie,925.0,301
2021-06-02T11:09:02,2021-06-02T11:19:28,72,Eteläinen Hesperiankatu,69,Kalevankatu,1762.0,621
2021-06-02T11:08:52,2021-06-02T11:18:36,72,Eteläinen Hesperiankatu,69,Kalevankatu,1727.0,582
2021-06-02T11:08:47,2021-06-02T11:25:15,607,Nuottaniementie,629,Piispanportti,2748.0,984
2021-06-02T11:08:46,2021-06-02T11:19:24,5,Sepänkatu,21,Töölönlahdenkatu,2035.0,634
2021-06-02T11:08:46,2021-06-02T11:19:54,751,Vallipolku,215,Pitäjänmäen asema,3011.0,663
2021-06-02T11:08:43,2021-06-02T11:15:08,125,Arielinkatu,122,Lintulahdenkatu,1286.0,384
2021-06-02T11:08:33,2021-06-02T11:28:29,48,Mastokatu,202,Merihaka,3873.0,1192
2021-06-02T11:08:32,2021-06-02T11:15:43,57,Lauttasaaren ostoskeskus,50,Melkonkuja,1331.0,427
2021-06-02T11:08:22,2021-06-02T11:24:19,5,Sepänkatu,66,Ehrenströmintie,3293.0,956
2021-06-02T11:08:18,2021-06-02T11:23:54,210,Pajamäki,549,Maarinranta,5650.0,935
2021-06-02T11:08:17,2021-06-02T11:33:01,625,Suomenlahdentie,533,Tekniikantie,6404.0,1481
2021-06-02T11:08:11,2021-06-02T11:27:29,48,Mastokatu,202,Merihaka,3885.0,1154
2021-06-02T11:08:06,2021-06-02T11:12:31,241,Agronominkatu,240,Viikin normaalikoulu,0.0,260
2021-06-02T11:07:59,2021-06-02T11:26:00,1,Kaivopuisto,49,Annankatu,2470.0,1077
2021-06-02T11:07:48,2021-06-02T11:16:02,120,Mäkelänkatu,126,Kalasatama (M),1131.0,490
2021-06-02T11:07:45,2021-06-02T11:38:45,36,Apollonkatu,259,Petter Wetterin tie,7138.0,1856
2021-06-02T11:07:42,2021-06-02T11:34:24,212,Tunnelitie,134,Haukilahdenkatu,5294.0,1598
2021-06-02T11:07:42,2021-06-02T11:07:51,5,Sepänkatu,5,Sepänkatu,0.0,8
2021-06-02T11:07:38,2021-06-02T11:31:28,19,Rautatientori / itä,149,Toinen linja,2191.0,1425
2021-06-02T11:07:34,2021-06-02T11:22:03,121,Vilhonvuorenkatu,161,Eteläesplanadi,3154.0,869
2021-06-02T11:07:33,2021-06-02T11:13:40,398,Ajomiehentie,397,Hankasuontie,827.0,362
2021-06-02T11:07:29,2021-06-02T11:16:49,6,Hietalahdentori,10,Kasarmitori,1543.0,558
2021-06-02T11:07:20,2021-06-02T11:21:32,41,Ympyrätalo,13,Merisotilaantori,2856.0,847
2021-06-02T11:07:19,2021-06-02T11:13:04,121,Vilhonvuorenkatu,124,Isoisänsilta,1100.0,341
2021-06-02T11:07:13,2021-06-02T11:23:39,59,Salmisaarenranta,61,Länsisatamankatu,2952.0,982
2021-06-02T11:07:09,2021-06-02T11:12:36,131,Elimäenkatu,129,Pernajantie,959.0,323
2021-06-02T11:07:07,2021-06-02T11:25:55,40,Hakaniemi (M),40,Hakaniemi (M),3114.0,1123
2021-06-02T11:07:04,2021-06-02T11:22:14,85,Jalavatie,71,Hietaniemenkatu,2920.0,907
2021-06-02T11:07:00,2021-06-02T11:22:34,41,Ympyrätalo,64,Tyynenmerenkatu,3947.0,930
2021-06-02T11:06:58,2021-06-02T11:28:18,529,Keilaniemi (M),101,Munkkivuoren ostoskeskus,5374.0,1273
2021-06-02T11:06:50,2021-06-02T11:23:09,205,Ilmalan asema,20,Kaisaniemenpuisto,4196.0,976
2021-06-02T11:06:44,2021-06-02T11:25:31,75,Korjaamo,5,Sepänkatu,3638.0,1125
2021-06-02T11:06:44,2021-06-02T11:26:34,281,Puotila (M),305,Kalkkihiekantie,3838.0,1186
2021-06-02T11:06:29,2021-06-02T11:10:13,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",808.0,220
2021-06-02T11:06:28,2021-06-02T11:23:29,33,Kauppakorkeakoulu,5,Sepänkatu,2436.0,1016
2021-06-02T11:06:20,2021-06-02T11:25:18,264,Eränkävijäntori,239,Viikin tiedepuisto,3571.0,1134
2021-06-02T11:06:19,2021-06-02T11:23:49,319,Purjetie,281,Puotila (M),3464.0,1049
2021-06-02T11:06:16,2021-06-02T11:33:51,206,Ruskeasuon varikko,749,Vallikatu,6481.0,1651
2021-06-02T11:06:15,2021-06-02T11:26:36,83,Meilahden sairaala,9,Erottajan aukio,3614.0,1215
2021-06-02T11:06:10,2021-06-02T11:46:40,225,Maunula,219,Näyttelijäntie,4027.0,2428
2021-06-02T11:06:05,2021-06-02T11:13:31,123,Näkinsilta,19,Rautatientori / itä,1566.0,442
2021-06-02T11:05:56,2021-06-02T11:11:49,109,Hertanmäenkatu,111,Esterinportti,1233.0,354
2021-06-02T11:05:50,2021-06-02T11:41:05,37,Töölönkatu,294,Postipuisto,7359.0,2114
2021-06-02T11:05:46,2021-06-02T11:19:38,63,Jätkäsaarenlaituri,47,Vanha Kauppahalli,2217.0,827
2021-06-02T11:05:44,2021-06-02T11:22:51,57,Lauttasaaren ostoskeskus,72,Eteläinen Hesperiankatu,3052.0,1023
2021-06-02T11:05:39,2021-06-02T11:08:22,4,Viiskulma,8,Vanha kirkkopuisto,573.0,161
2021-06-02T11:05:24,2021-06-02T11:24:40,88,Kiskontie,130,Teollisuuskatu,3593.0,1152
2021-06-02T11:05:23,2021-06-02T11:23:22,88,Kiskontie,23,Kiasma,4086.0,1075
2021-06-02T11:05:12,2021-06-02T11:27:49,76,Olympiastadion,137,Arabian kauppakeskus,3657.0,1354
2021-06-02T11:05:07,2021-06-02T11:08:02,5,Sepänkatu,3,Kapteeninpuistikko,473.0,170
2021-06-02T11:05:06,2021-06-02T11:11:14,18,Porthania,40,Hakaniemi (M),1112.0,364
2021-06-02T11:04:56,2021-06-02T11:23:07,357,Vanha Tapanilantie,232,Oulunkylän asema,4679.0,1090
2021-06-02T11:04:50,2021-06-02T11:08:15,44,Sörnäinen (M),45,Brahen kenttä,577.0,203
2021-06-02T11:04:49,2021-06-02T11:07:28,121,Vilhonvuorenkatu,127,Teurastamo,400.0,155
2021-06-02T11:04:42,2021-06-02T11:34:59,719,Säteri,36,Apollonkatu,8296.0,1812
2021-06-02T11:04:27,2021-06-02T11:08:15,60,Kaapelitehdas,62,Välimerenkatu,840.0,223
2021-06-02T11:04:22,2021-06-02T11:10:09,90,Paciuksenkaari,105,Tilkantori,1093.0,345
2021-06-02T11:04:22,2021-06-02T11:13:52,579,Niittymaa,623,Nelikkotie,2446.0,565
2021-06-02T11:04:17,2021-06-02T11:17:00,23,Kiasma,6,Hietalahdentori,1562.0,759
2021-06-02T11:03:56,2021-06-02T11:14:46,351,Kotinummentie,358,Syystie,2478.0,646
2021-06-02T11:03:55,2021-06-02T11:07:50,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,677.0,229
2021-06-02T11:03:51,2021-06-02T11:15:13,351,Kotinummentie,358,Syystie,2476.0,677
2021-06-02T11:03:39,2021-06-02T11:10:21,63,Jätkäsaarenlaituri,63,Jätkäsaarenlaituri,510.0,395
2021-06-02T11:03:38,2021-06-02T11:28:16,521,Kulttuuriaukio,627,Piispansilta,4857.0,1474
2021-06-02T11:03:31,2021-06-02T11:21:11,46,Diakoniapuisto,138,Arabiankatu,3385.0,1056
2021-06-02T11:03:26,2021-06-02T11:06:33,573,Urheilupuisto (M),579,Niittymaa,522.0,182
2021-06-02T11:03:24,2021-06-02T11:17:24,51,Itälahdenkatu,64,Tyynenmerenkatu,4073.0,838
2021-06-02T11:03:20,2021-06-02T11:12:25,651,Suurpellonaukio,581,Niittykumpu (M),2408.0,545
2021-06-02T11:03:19,2021-06-02T11:12:53,12,Kanavaranta,66,Ehrenströmintie,2046.0,570
2021-06-02T11:03:17,2021-06-02T11:09:03,4,Viiskulma,26,Kamppi (M),1008.0,338
2021-06-02T11:03:14,2021-06-02T11:16:31,45,Brahen kenttä,126,Kalasatama (M),2233.0,792
2021-06-02T11:03:14,2021-06-02T11:09:35,33,Kauppakorkeakoulu,38,Töölöntori,1026.0,373
2021-06-02T11:03:10,2021-06-02T11:07:10,37,Töölönkatu,72,Eteläinen Hesperiankatu,759.0,241
2021-06-02T11:02:54,2021-06-02T11:07:42,753,Linnuntie,754,Lintumetsä,279.0,287
2021-06-02T11:02:47,2021-06-02T11:24:26,205,Ilmalan asema,235,Katariina Saksilaisen katu,4863.0,1298
2021-06-02T11:02:45,2021-06-02T11:18:31,21,Töölönlahdenkatu,113,Pasilan asema,3291.0,942
2021-06-02T11:02:44,2021-06-02T11:23:51,58,Lauttasaarensilta,58,Lauttasaarensilta,2117.0,1262
2021-06-02T11:02:35,2021-06-02T11:07:08,29,Baana,36,Apollonkatu,1462.0,270
2021-06-02T11:02:34,2021-06-02T11:10:24,76,Olympiastadion,41,Ympyrätalo,1684.0,464
2021-06-02T11:02:34,2021-06-02T11:30:32,260,Herttoniemi (M),127,Teurastamo,5431.0,1674
2021-06-02T11:02:32,2021-06-02T11:13:54,53,Heikkiläntie,501,Hanasaari,3238.0,678
2021-06-02T11:02:20,2021-06-02T11:15:02,150,Töölönlahden puisto,59,Salmisaarenranta,2879.0,757
2021-06-02T11:02:15,2021-06-02T11:22:04,1,Kaivopuisto,3,Kapteeninpuistikko,931.0,1188
2021-06-02T11:02:14,2021-06-02T11:12:03,127,Teurastamo,17,Varsapuistikko,2289.0,585
2021-06-02T11:02:09,2021-06-02T11:10:16,22,Rautatientori / länsi,76,Olympiastadion,1976.0,482
2021-06-02T11:02:07,2021-06-02T11:26:12,60,Kaapelitehdas,57,Lauttasaaren ostoskeskus,1542.0,1443
2021-06-02T11:02:02,2021-06-02T11:10:02,248,Gunillantie,405,Jollas,2172.0,475
2021-06-02T11:01:59,2021-06-02T11:13:08,95,Munkkiniemen aukio,83,Meilahden sairaala,1622.0,667
2021-06-02T11:01:52,2021-06-02T11:11:21,234,Otto Brandtin tie,237,Aulangontie,1384.0,564
2021-06-02T11:01:44,2021-06-02T11:06:13,583,Haukilahdensolmu,581,Niittykumpu (M),763.0,265
2021-06-02T11:01:41,2021-06-02T11:12:59,58,Lauttasaarensilta,26,Kamppi (M),2982.0,677
2021-06-02T11:01:26,2021-06-02T11:09:05,711,Kirjurinkuja,727,Ratsutori,1259.0,453
2021-06-02T11:01:24,2021-06-02T11:14:08,79,Uimastadion,21,Töölönlahdenkatu,2172.0,759
2021-06-02T11:01:24,2021-06-02T11:06:48,69,Kalevankatu,31,Marian sairaala,688.0,320
2021-06-02T11:01:15,2021-06-02T11:13:45,112,Rautatieläisenkatu,126,Kalasatama (M),3217.0,749
2021-06-02T11:01:13,2021-06-02T11:11:23,41,Ympyrätalo,79,Uimastadion,1837.0,606
2021-06-02T11:01:02,2021-06-02T11:07:40,48,Mastokatu,11,Unioninkatu,1057.0,394
2021-06-02T11:01:01,2021-06-02T11:06:05,63,Jätkäsaarenlaituri,26,Kamppi (M),1143.0,301
2021-06-02T11:01:00,2021-06-02T11:09:29,30,Itämerentori,5,Sepänkatu,1627.0,505
2021-06-02T11:00:56,2021-06-02T11:11:47,402,Bermudankuja,21,Töölönlahdenkatu,2799.0,646
2021-06-02T11:00:55,2021-06-02T11:08:54,142,Koskelantie,112,Rautatieläisenkatu,1402.0,476
2021-06-02T11:00:50,2021-06-02T11:08:40,49,Annankatu,6,Hietalahdentori,924.0,468
2021-06-02T11:00:37,2021-06-02T11:24:12,313,Rastila (M),246,Tupasaarentie,8754.0,1411
2021-06-02T11:00:24,2021-06-02T11:27:23,21,Töölönlahdenkatu,137,Arabian kauppakeskus,5370.0,1619
2021-06-02T11:00:21,2021-06-02T11:02:59,29,Baana,6,Hietalahdentori,575.0,159
2021-06-02T11:00:19,2021-06-02T11:23:39,259,Petter Wetterin tie,118,Fleminginkatu,4676.0,1396
2021-06-02T11:00:10,2021-06-02T11:03:49,713,Upseerinkatu,727,Ratsutori,571.0,213
2021-06-02T10:59:58,2021-06-02T11:09:16,38,Töölöntori,80,Jäähalli,1382.0,553
2021-06-02T10:59:46,2021-06-02T11:07:45,16,Liisanpuistikko,161,Eteläesplanadi,1349.0,474
2021-06-02T10:59:44,2021-06-02T11:03:13,517,Länsituuli,523,Ahertajantie,510.0,205
2021-06-02T10:59:31,2021-06-02T11:09:52,79,Uimastadion,109,Hertanmäenkatu,1876.0,616
2021-06-02T10:59:27,2021-06-02T11:05:21,259,Petter Wetterin tie,261,Asentajanpuisto,1100.0,351
2021-06-02T10:59:19,2021-06-02T11:01:42,21,Töölönlahdenkatu,34,Kansallismuseo,513.0,142
2021-06-02T10:59:08,2021-06-02T11:25:00,95,Munkkiniemen aukio,18,Porthania,5480.0,1548
2021-06-02T10:59:08,2021-06-02T11:12:03,313,Rastila (M),276,Puotinharju,2681.0,773
2021-06-02T10:59:07,2021-06-02T11:02:08,161,Eteläesplanadi,19,Rautatientori / itä,647.0,176
2021-06-02T10:59:00,2021-06-02T11:10:35,545,Sähkömies,547,Jämeräntaival,1470.0,691
2021-06-02T10:58:55,2021-06-02T11:22:00,113,Pasilan asema,239,Viikin tiedepuisto,6062.0,1380
2021-06-02T10:58:53,2021-06-02T11:10:05,126,Kalasatama (M),12,Kanavaranta,3083.0,667
2021-06-02T10:58:52,2021-06-02T11:17:47,141,Intiankatu,141,Intiankatu,1190.0,1131
2021-06-02T10:58:45,2021-06-02T11:06:36,402,Bermudankuja,201,Länsisatamankuja,1578.0,466
2021-06-02T10:58:33,2021-06-02T11:03:26,240,Viikin normaalikoulu,241,Agronominkatu,0.0,288
2021-06-02T10:58:33,2021-06-02T11:17:01,204,A.I. Virtasen aukio,83,Meilahden sairaala,3828.0,1105
2021-06-02T10:58:25,2021-06-02T11:10:04,37,Töölönkatu,40,Hakaniemi (M),2115.0,696
2021-06-02T10:58:19,2021-06-02T11:09:34,38,Töölöntori,63,Jätkäsaarenlaituri,2064.0,670
2021-06-02T10:58:17,2021-06-02T11:40:59,105,Tilkantori,103,Vihdintie,1782.0,2557
2021-06-02T10:58:15,2021-06-02T11:41:01,105,Tilkantori,94,Laajalahden aukio,2125.0,2562
2021-06-02T10:58:00,2021-06-02T11:18:06,246,Tupasaarentie,76,Olympiastadion,5466.0,1202
2021-06-02T10:57:50,2021-06-02T11:00:54,33,Kauppakorkeakoulu,35,Cygnaeuksenkatu,557.0,179
2021-06-02T10:57:49,2021-06-02T11:20:18,38,Töölöntori,163,Lehtisaarentie,5970.0,1221
2021-06-02T10:57:47,2021-06-02T11:15:37,126,Kalasatama (M),18,Porthania,3471.0,1066
2021-06-02T10:57:44,2021-06-02T11:31:43,213,Huopalahden asema,397,Hankasuontie,7006.0,2034
2021-06-02T10:57:42,2021-06-02T10:57:49,38,Töölöntori,38,Töölöntori,0.0,5
2021-06-02T10:57:41,2021-06-02T11:06:53,69,Kalevankatu,17,Varsapuistikko,1519.0,547
2021-06-02T10:57:40,2021-06-02T11:04:38,593,Toppelundintie,505,Westendinasema,1950.0,417
2021-06-02T10:57:38,2021-06-02T11:14:31,58,Lauttasaarensilta,36,Apollonkatu,2973.0,1008
2021-06-02T10:57:34,2021-06-02T11:11:45,62,Välimerenkatu,36,Apollonkatu,2602.0,851
2021-06-02T10:57:23,2021-06-02T11:25:48,23,Kiasma,222,Huovitie,6949.0,1703
2021-06-02T10:57:21,2021-06-02T11:45:20,9,Erottajan aukio,49,Annankatu,547.0,242
2021-06-02T10:57:07,2021-06-02T11:06:54,24,Mannerheimintie,5,Sepänkatu,1703.0,583
2021-06-02T10:57:00,2021-06-02T10:59:18,402,Bermudankuja,62,Välimerenkatu,656.0,136
2021-06-02T10:56:58,2021-06-02T11:00:47,26,Kamppi (M),22,Rautatientori / länsi,665.0,224
2021-06-02T10:56:54,2021-06-02T11:04:38,37,Töölönkatu,29,Baana,1913.0,459
2021-06-02T10:56:45,2021-06-02T11:12:35,236,Hernepellontie,142,Koskelantie,3185.0,946
2021-06-02T10:56:43,2021-06-02T11:05:30,55,Puistokaari,51,Itälahdenkatu,1705.0,525
2021-06-02T10:56:39,2021-06-02T11:07:41,41,Ympyrätalo,133,Paavalinpuisto,2315.0,658
2021-06-02T10:56:32,2021-06-02T11:11:23,9,Erottajan aukio,39,Ooppera,2295.0,886
2021-06-02T10:56:27,2021-06-02T11:03:58,79,Uimastadion,149,Toinen linja,1799.0,447
2021-06-02T10:56:23,2021-06-02T11:20:12,95,Munkkiniemen aukio,24,Mannerheimintie,4688.0,1424
2021-06-02T10:56:16,2021-06-02T11:23:41,80,Jäähalli,2,Laivasillankatu,4177.0,1641
2021-06-02T10:56:09,2021-06-02T11:17:06,138,Arabiankatu,239,Viikin tiedepuisto,3747.0,1252
2021-06-02T10:56:08,2021-06-02T11:14:23,320,Koukkusaarentie,281,Puotila (M),4440.0,1092
2021-06-02T10:56:08,2021-06-02T11:20:05,95,Munkkiniemen aukio,24,Mannerheimintie,4735.0,1432
2021-06-02T10:56:04,2021-06-02T11:05:33,353,Helluntairaitti,364,Ala-Malmin tori,2262.0,565
2021-06-02T10:55:59,2021-06-02T11:01:04,66,Ehrenströmintie,1,Kaivopuisto,638.0,304
2021-06-02T10:55:59,2021-06-02T11:01:33,122,Lintulahdenkatu,126,Kalasatama (M),1086.0,329
2021-06-02T10:55:55,2021-06-02T11:10:38,41,Ympyrätalo,25,Narinkka,3430.0,879
2021-06-02T10:55:55,2021-06-02T11:16:27,138,Arabiankatu,239,Viikin tiedepuisto,3873.0,1231
2021-06-02T10:55:53,2021-06-02T11:07:16,402,Bermudankuja,49,Annankatu,2456.0,679
2021-06-02T10:55:49,2021-06-02T11:02:26,54,Gyldenintie,56,Luoteisväylä,1488.0,392
2021-06-02T10:55:36,2021-06-02T11:15:46,226,Lepolantie,80,Jäähalli,5807.0,1206
2021-06-02T10:55:36,2021-06-02T11:22:32,769,Lumivaarantie,543,Otaranta,5370.0,1611
2021-06-02T10:55:34,2021-06-02T10:59:50,115,Venttiilikuja,112,Rautatieläisenkatu,945.0,251
2021-06-02T10:55:33,2021-06-02T11:12:00,30,Itämerentori,51,Itälahdenkatu,2842.0,982
2021-06-02T10:55:27,2021-06-02T11:21:33,541,"Aalto-yliopisto (M), Korkeakouluaukio",86,Kuusitie,5392.0,1563
2021-06-02T10:55:19,2021-06-02T11:05:14,35,Cygnaeuksenkatu,30,Itämerentori,1882.0,589
2021-06-02T10:55:18,2021-06-02T11:02:14,69,Kalevankatu,19,Rautatientori / itä,1006.0,415
2021-06-02T10:55:15,2021-06-02T11:09:11,21,Töölönlahdenkatu,129,Pernajantie,3191.0,835
2021-06-02T10:55:14,2021-06-02T11:02:23,69,Kalevankatu,19,Rautatientori / itä,971.0,425
2021-06-02T10:54:55,2021-06-02T10:55:33,138,Arabiankatu,138,Arabiankatu,0.0,34
2021-06-02T10:54:55,2021-06-02T11:11:15,96,Huopalahdentie,72,Eteläinen Hesperiankatu,3528.0,976
2021-06-02T10:54:51,2021-06-02T11:25:00,111,Esterinportti,503,Keilalahti,7138.0,1804
2021-06-02T10:54:48,2021-06-02T10:59:50,731,Leppävaarankäytävä,747,Leppävaaran uimahalli,1008.0,298
2021-06-02T10:54:45,2021-06-02T10:55:32,138,Arabiankatu,138,Arabiankatu,8.0,43
2021-06-02T10:54:31,2021-06-02T10:59:24,53,Heikkiläntie,50,Melkonkuja,767.0,290
2021-06-02T10:54:16,2021-06-02T10:59:46,541,"Aalto-yliopisto (M), Korkeakouluaukio",553,Metsänneidonpolku,1300.0,325
2021-06-02T10:54:09,2021-06-02T10:59:28,627,Piispansilta,647,Lystimäki,1468.0,317
2021-06-02T10:53:39,2021-06-02T11:11:27,73,Kesäkatu,94,Laajalahden aukio,3026.0,1063
2021-06-02T10:53:35,2021-06-02T11:03:04,72,Eteläinen Hesperiankatu,19,Rautatientori / itä,2264.0,566
2021-06-02T10:53:28,2021-06-02T11:10:24,111,Esterinportti,24,Mannerheimintie,3726.0,1012
2021-06-02T10:53:24,2021-06-02T11:02:41,45,Brahen kenttä,113,Pasilan asema,2266.0,552
2021-06-02T10:53:21,2021-06-02T10:58:30,114,Ratapihantie,111,Esterinportti,696.0,307
2021-06-02T10:53:20,2021-06-02T11:00:21,281,Puotila (M),321,Vartioharjuntie,1335.0,416
2021-06-02T10:53:14,2021-06-02T10:57:27,723,Säterinniitty,741,Gransinmäki,988.0,249
2021-06-02T10:53:12,2021-06-02T12:57:40,641,Komeetankatu,627,Piispansilta,965.0,1195
2021-06-02T10:53:10,2021-06-02T10:58:32,126,Kalasatama (M),293,Korkeasaari,1123.0,317
2021-06-02T10:53:09,2021-06-02T11:01:19,311,Ramsinniementie,307,Ulappasilta,1759.0,488
2021-06-02T10:53:07,2021-06-02T11:03:08,69,Kalevankatu,40,Hakaniemi (M),2160.0,597
2021-06-02T10:53:07,2021-06-02T10:59:25,94,Laajalahden aukio,95,Munkkiniemen aukio,451.0,375
2021-06-02T10:53:06,2021-06-02T11:27:01,239,Viikin tiedepuisto,126,Kalasatama (M),6767.0,2030
2021-06-02T10:52:52,2021-06-02T16:25:27,72,Eteläinen Hesperiankatu,27,Eerikinkatu,12931.0,19949
2021-06-02T10:52:50,2021-06-02T11:07:47,6,Hietalahdentori,48,Mastokatu,2364.0,892
2021-06-02T10:52:39,2021-06-02T10:57:21,4,Viiskulma,9,Erottajan aukio,873.0,273
2021-06-02T10:52:33,2021-06-02T11:04:05,110,Maistraatintori,119,Gebhardinaukio,2072.0,688
2021-06-02T10:52:30,2021-06-02T11:00:44,561,Koivu-Mankkaa,517,Länsituuli,1649.0,488
2021-06-02T10:52:27,2021-06-02T11:07:39,6,Hietalahdentori,48,Mastokatu,2366.0,906
2021-06-02T10:52:22,2021-06-02T11:11:42,201,Länsisatamankuja,36,Apollonkatu,2942.0,1155
2021-06-02T10:52:14,2021-06-02T10:57:20,201,Länsisatamankuja,62,Välimerenkatu,612.0,304
2021-06-02T10:52:09,2021-06-02T10:57:59,57,Lauttasaaren ostoskeskus,51,Itälahdenkatu,1392.0,348
2021-06-02T10:52:06,2021-06-02T10:58:54,113,Pasilan asema,130,Teollisuuskatu,1149.0,403
2021-06-02T10:52:02,2021-06-02T11:00:39,83,Meilahden sairaala,96,Huopalahdentie,1880.0,511
2021-06-02T10:51:51,2021-06-02T10:55:51,519,Tapionaukio,525,Mäntyviita,596.0,239
2021-06-02T10:51:48,2021-06-02T11:05:17,30,Itämerentori,63,Jätkäsaarenlaituri,2534.0,805
2021-06-02T10:51:40,2021-06-02T10:52:08,110,Maistraatintori,110,Maistraatintori,0.0,21
2021-06-02T10:51:34,2021-06-02T10:59:52,4,Viiskulma,29,Baana,1831.0,494
2021-06-02T10:51:33,2021-06-02T11:05:34,41,Ympyrätalo,8,Vanha kirkkopuisto,2617.0,837
2021-06-02T10:51:20,2021-06-02T11:16:17,249,Isosaarentie,257,Margareetankuja,2329.0,1492
2021-06-02T10:51:15,2021-06-02T10:58:07,67,Perämiehenkatu,64,Tyynenmerenkatu,1526.0,410
2021-06-02T10:51:12,2021-06-02T10:53:57,62,Välimerenkatu,30,Itämerentori,545.0,158
2021-06-02T10:51:00,2021-06-02T10:55:24,615,Tiistiläntie,627,Piispansilta,868.0,262
2021-06-02T10:50:47,2021-06-02T10:54:19,33,Kauppakorkeakoulu,26,Kamppi (M),518.0,207
2021-06-02T10:50:45,2021-06-02T10:56:08,209,Takomotie,100,Teljäntie,1108.0,319
2021-06-02T10:50:41,2021-06-02T11:05:11,138,Arabiankatu,122,Lintulahdenkatu,3613.0,869
2021-06-02T10:50:41,2021-06-02T10:55:59,209,Takomotie,100,Teljäntie,1104.0,317
2021-06-02T10:50:30,2021-06-02T11:00:02,89,Tilkanvierto,207,Vanha Viertotie,1972.0,567
2021-06-02T10:50:30,2021-06-02T11:29:37,63,Jätkäsaarenlaituri,71,Hietaniemenkatu,2438.0,2344
2021-06-02T10:50:26,2021-06-02T10:55:16,5,Sepänkatu,1,Kaivopuisto,1067.0,285
2021-06-02T10:50:15,2021-06-02T10:55:48,40,Hakaniemi (M),19,Rautatientori / itä,1235.0,292
2021-06-02T10:50:14,2021-06-02T10:58:18,308,Mosaiikkitori,319,Purjetie,1725.0,483
2021-06-02T10:50:10,2021-06-02T11:04:23,79,Uimastadion,17,Varsapuistikko,3493.0,848
2021-06-02T10:50:01,2021-06-02T10:56:37,6,Hietalahdentori,24,Mannerheimintie,1141.0,392
2021-06-02T10:49:48,2021-06-02T11:15:03,370,Rapakiventie,137,Arabian kauppakeskus,6046.0,1512
2021-06-02T10:49:46,2021-06-02T11:14:45,30,Itämerentori,6,Hietalahdentori,1848.0,1495
2021-06-02T10:49:45,2021-06-02T10:55:29,597,Linnakepolku,579,Niittymaa,1357.0,340
2021-06-02T10:49:40,2021-06-02T10:50:36,249,Isosaarentie,249,Isosaarentie,1.0,56
2021-06-02T10:49:34,2021-06-02T11:05:38,207,Vanha Viertotie,207,Vanha Viertotie,1529.0,959
2021-06-02T10:49:27,2021-06-02T10:56:37,1,Kaivopuisto,47,Vanha Kauppahalli,1343.0,429
2021-06-02T10:49:23,2021-06-02T10:52:32,727,Ratsutori,719,Säteri,510.0,184
2021-06-02T10:49:15,2021-06-02T10:55:05,74,Rajasaarentie,36,Apollonkatu,1391.0,347
2021-06-02T10:49:15,2021-06-02T11:03:23,134,Haukilahdenkatu,40,Hakaniemi (M),3030.0,844
2021-06-02T10:49:12,2021-06-02T10:59:45,58,Lauttasaarensilta,33,Kauppakorkeakoulu,2478.0,628
2021-06-02T10:49:10,2021-06-02T11:01:50,90,Paciuksenkaari,76,Olympiastadion,2466.0,756
2021-06-02T10:49:07,2021-06-02T10:56:12,64,Tyynenmerenkatu,27,Eerikinkatu,1639.0,422
2021-06-02T10:49:04,2021-06-02T11:16:32,270,Tulisuontie,44,Sörnäinen (M),6787.0,1437
